Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-525628"|^|"2025-06-09-07:00"|^|"57"|^|"Each"|^|"PO-100036255 - Line 7"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"All Cost Centers"|^|"1111 Financial Aid"|^|"IC Security Printers Inc., MFG"|^|"PO-100036255"|^|"2025-04-14T06:13:03.123-07:00"|^|"Approved"|^|""|^|"2025-06-05T12:40:11.601-07:00"|^|"2025-06-01-07:00"|^|"SI-1144752"|^|"39447"|^|"2025-05-08-07:00"|^|"Bella Canvas Unisex Heather Cvc T-Shirt in Navy Heather/Light Grey SIZE XLARGE"|^|""|^|"Promotional Items"|^|"769.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"11985"|^|"Paid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-525629"|^|"2025-06-09-07:00"|^|"34"|^|"Each"|^|"PO-100036255 - Line 8"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"All Cost Centers"|^|"1111 Financial Aid"|^|"IC Security Printers Inc., MFG"|^|"PO-100036255"|^|"2025-04-14T06:13:03.123-07:00"|^|"Approved"|^|""|^|"2025-06-05T12:40:11.601-07:00"|^|"2025-06-01-07:00"|^|"SI-1144752"|^|"39447"|^|"2025-05-08-07:00"|^|"Bella Canvas Unisex Heather Cvc T-Shirt in Navy Heather/Light Grey SIZE 2X"|^|""|^|"Promotional Items"|^|"459"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"11985"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-526560"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:06:51.402-07:00"|^|"2025-06-01-07:00"|^|"SI-1145069"|^|"11005237929"|^|"2025-05-10-07:00"|^|"Kianna Aviles"|^|""|^|"Temporary Staffing"|^|"2854.72"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2854.72"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-526576"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:06:58.911-07:00"|^|"2025-06-01-07:00"|^|"SI-1145074"|^|"11005237882"|^|"2025-05-10-07:00"|^|"Nathan Gros"|^|""|^|"Temporary Staffing"|^|"4911.44"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4911.44"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-526842"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:06:46.035-07:00"|^|"2025-06-01-07:00"|^|"SI-1145112"|^|"11005244782"|^|"2025-05-13-07:00"|^|"Nathan Gros"|^|""|^|"Temporary Staffing"|^|"740.08"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"740.08"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-526860"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:34.857-07:00"|^|"2025-06-01-07:00"|^|"SI-1145119"|^|"11005237462"|^|"2025-05-09-07:00"|^|"Richard Sampson"|^|""|^|"Temporary Staffing"|^|"5795.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"5795.5"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-526958"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:18.070-07:00"|^|"2025-06-01-07:00"|^|"SI-1145134"|^|"11005237926"|^|"2025-05-10-07:00"|^|"Shelby Bridgeman"|^|""|^|"Temporary Staffing"|^|"4590"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4590"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-527003"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:23.952-07:00"|^|"2025-06-01-07:00"|^|"SI-1145138"|^|"11005237830"|^|"2025-05-10-07:00"|^|"Kasey Lewis"|^|""|^|"Temporary Staffing"|^|"6600"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6600"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-527154"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:29.406-07:00"|^|"2025-06-01-07:00"|^|"SI-1145145"|^|"11005237755"|^|"2025-05-10-07:00"|^|"Mercedes Wilson"|^|""|^|"Temporary Staffing"|^|"4680"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4680"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-527204"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:04.651-07:00"|^|"2025-06-01-07:00"|^|"SI-1145153"|^|"11005237774"|^|"2025-05-10-07:00"|^|"Kortnie Wallace"|^|""|^|"Temporary Staffing"|^|"2138.93"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2138.93"|^|"Paid"
"SU-1001574"|^|"Net 60"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-8226"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-527420"|^|"2025-06-09-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"1131 Military and Veterans Benefits"|^|"Insight Global, LLC"|^|""|^|""|^|"Approved"|^|"Teresa Patton (107791)"|^|"2025-06-09T08:07:12.102-07:00"|^|"2025-06-01-07:00"|^|"SI-1145164"|^|"11005237840"|^|"2025-05-10-07:00"|^|"Melanie Paden"|^|""|^|"Temporary Staffing"|^|"5292.21"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"5292.21"|^|"Paid"
"SU-1001832"|^|""|^|"United States of America"|^|"NJ"|^|"Pennsauken"|^|"08110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-528107"|^|"2025-06-12-07:00"|^|"50"|^|"Kit"|^|"PO-100036801 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1421 Prelicensure"|^|"Legend Services, Inc."|^|"PO-100036801"|^|"2025-05-03T05:43:17.326-07:00"|^|"Approved"|^|""|^|"2025-06-12T10:27:52.853-07:00"|^|"2025-06-01-07:00"|^|"SI-1145410"|^|"143432"|^|"2025-05-13-07:00"|^|"D442 - Basic Skills Lab Assessment Kit (Foley & Syringes for IM and SubQ Insulin)"|^|"Basic Skills Assessment Kits"|^|"Nursing Materials"|^|"550"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"692.64"|^|"Paid"
"SU-1001832"|^|""|^|"United States of America"|^|"NJ"|^|"Pennsauken"|^|"08110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-528855"|^|"2025-06-12-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1421 Prelicensure"|^|"Legend Services, Inc."|^|"PO-100036801"|^|""|^|"Approved"|^|""|^|"2025-06-12T10:27:52.853-07:00"|^|"2025-06-01-07:00"|^|"SI-1145410"|^|"143432"|^|"2025-05-13-07:00"|^|"Freight"|^|""|^|"Freight Carrier Shipping"|^|"142.64"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"692.64"|^|"Paid"
"SU-1015339"|^|"Due Upon Receipt of Goods/Services"|^|"United States of America"|^|"IN"|^|"SELLERSBURG"|^|"47172"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-529222"|^|"2025-05-22-07:00"|^|"0"|^|""|^|"PO-100037186 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Student Support Services and Operations"|^|"1335 WGU Commencements"|^|"LAURA WATIER"|^|"PO-100037186"|^|"2025-05-14T19:13:06.511-07:00"|^|"Approved"|^|""|^|"2025-05-16T09:33:11.971-07:00"|^|"2025-06-07-07:00"|^|"SI-1145765"|^|"06072025"|^|"2025-06-07-07:00"|^|"Bourbon Revival Band will provide our commencement music for the 2025 Louisville commencement"|^|"I added 14% in case of surprises"|^|"Meeting Entertainment"|^|"3500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3500"|^|"Paid"
"SU-1001147"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60680"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-530072"|^|"2025-06-18-07:00"|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"Student Support Services and Operations"|^|"1221 Enterprise Systems (Site Support)"|^|"Uline, Inc"|^|""|^|""|^|"Approved"|^|"Jeff Pestana (103003)"|^|"2025-06-16T13:43:25.526-07:00"|^|"2025-06-01-07:00"|^|"SI-1145958"|^|"192997804"|^|"2025-05-16-07:00"|^|"20 X 12 X 8" CORRUGATED BOXES"|^|""|^|"Office Supplies"|^|"1700.23"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1700.23"|^|"Paid"
"SU-1000026"|^|"Net 45"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84115"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-530795"|^|"2025-06-11-07:00"|^|"0"|^|""|^|"PO-100035157 - Line 2"|^|"Blanket PO"|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1102 Strategic People Services"|^|"Adcentives West, Inc."|^|"PO-100035157"|^|"2025-02-11T10:49:09.376-08:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-06-09T12:50:18.341-07:00"|^|"2025-06-01-07:00"|^|"SI-1145919"|^|"102406-1"|^|"2025-05-19-07:00"|^|"S&H for Scratch Pads"|^|""|^|"Postage & Shipping"|^|"99.29"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"984.29"|^|"Paid"
"SU-1000026"|^|"Net 45"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84115"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-530796"|^|"2025-06-11-07:00"|^|"500"|^|"Each"|^|"PO-100035157 - Line 7"|^|"Blanket PO"|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1102 Strategic People Services"|^|"Adcentives West, Inc."|^|"PO-100035157"|^|"2025-04-30T14:19:45.609-07:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-06-09T12:50:18.341-07:00"|^|"2025-06-01-07:00"|^|"SI-1145919"|^|"102406-1"|^|"2025-05-19-07:00"|^|"Adhesive Scratchpad"|^|""|^|"Promotional Items"|^|"885"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"984.29"|^|"Paid"
