Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-492892"|^|"2025-04-24-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"College Marketing"|^|"1306 College Marketing - School of Education"|^|"IC Security Printers Inc., MFG"|^|"PO-100035343"|^|""|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-04-22T14:54:27.529-07:00"|^|"2025-04-01-07:00"|^|"SI-1137799"|^|"1005688"|^|"2025-02-26-08:00"|^|"Freight"|^|""|^|"Freight Carrier Shipping"|^|"121.18"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1454.68"|^|"Paid"
"SU-1001092"|^|"Net 30"|^|"United States of America"|^|"WA"|^|"Seattle"|^|"98124-8423"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-494554"|^|""|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"All Cost Centers"|^|"1219 Infrastructure Operations"|^|"Amazon Web Services, Inc"|^|""|^|""|^|"Approved"|^|"John Morton (105705)"|^|"2025-05-01T14:12:12.638-07:00"|^|"2025-04-01-07:00"|^|"SI-1138156"|^|"2086544849"|^|"2025-03-05-08:00"|^|"February 1 - February 28 , 202"|^|""|^|"Data Center - Cloud Computing"|^|"-2978.01"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"-2978.01"|^|"Unpaid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-496580"|^|"2025-05-01-07:00"|^|"50"|^|"Each"|^|"PO-100035446 - Line 2"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1324 Regional Operations - Northwest"|^|"IC Security Printers Inc., MFG"|^|"PO-100035446"|^|"2025-02-26T13:26:47.272-08:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-04-30T10:52:58.610-07:00"|^|"2025-04-01-07:00"|^|"SI-1138627"|^|"38526"|^|"2025-03-07-08:00"|^|"Pens. Swag refresh for Tonya. Paid via AP. PEMS #431"|^|"Pens. Swag refresh for Tonya. Paid via AP. PEMS #426"|^|"Promotional Items"|^|"147.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"662.51"|^|"Paid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-496582"|^|"2025-05-01-07:00"|^|"40"|^|"Each"|^|"PO-100035446 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1324 Regional Operations - Northwest"|^|"IC Security Printers Inc., MFG"|^|"PO-100035446"|^|"2025-02-26T13:26:47.272-08:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-04-30T10:52:58.610-07:00"|^|"2025-04-01-07:00"|^|"SI-1138627"|^|"38526"|^|"2025-03-07-08:00"|^|"Notebooks. Swag refresh for Tonya. Paid via AP. PEMS #431"|^|"Notebooks. Swag refresh for Tonya. Paid via AP. PEMS #426"|^|"Promotional Items"|^|"476"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"662.51"|^|"Paid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-496583"|^|"2025-05-01-07:00"|^|"0"|^|""|^|"PO-100035446 - Line 3"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1324 Regional Operations - Northwest"|^|"IC Security Printers Inc., MFG"|^|"PO-100035446"|^|"2025-02-26T13:26:47.272-08:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-04-30T10:52:58.610-07:00"|^|"2025-04-01-07:00"|^|"SI-1138627"|^|"38526"|^|"2025-03-07-08:00"|^|"Shipping. Swag refresh for Tonya. Paid via AP. PEMS #431"|^|"Shipping. Swag refresh for Tonya. Paid via AP. PEMS #426"|^|"Promotional Items"|^|"39.01"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"662.51"|^|"Paid"
"SU-1001890"|^|""|^|"United States of America"|^|"TX"|^|"Plano"|^|"75024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-496684"|^|"2025-04-17-07:00"|^|"0"|^|""|^|"PO-100033248 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Hurix Systems Private Limited"|^|"PO-100033248"|^|"2024-10-29T09:52:43.937-07:00"|^|"Approved"|^|""|^|"2025-04-15T14:44:04.682-07:00"|^|"2025-04-01-07:00"|^|"SI-1138727"|^|"H224250534"|^|"2025-02-28-08:00"|^|"Hurix MSCS Fact Check - PJ00603"|^|""|^|"Program / Course Development Services"|^|"19490.88"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19490.88"|^|"Paid"
"SU-1009591"|^|""|^|"United States of America"|^|"TX"|^|"Southlake"|^|"76092"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-497275"|^|"2025-05-01-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1426 Academic Programs - Leavitt School of Health"|^|"HOSA, Inc."|^|""|^|""|^|"Approved"|^|"Anmy Mayfield (149994)"|^|"2025-04-29T21:22:03.069-07:00"|^|"2025-04-01-07:00"|^|"SI-1138866"|^|"3819"|^|"2024-10-23-07:00"|^|"Sponsorship 2024 ILC HOSA Pencil Sponsorship"|^|""|^|"Event Marketing"|^|"6000"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6000"|^|"Paid"
"SU-1009523"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60678-1352"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498357"|^|"2025-04-16-07:00"|^|"1"|^|"Set"|^|"PO-100031847 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Academics"|^|"1604 Practicum Administration"|^|"DG Investment Intermediate Holdings 2, Inc"|^|"PO-100031847"|^|"2024-09-17T08:21:04.561-07:00"|^|"Approved"|^|""|^|"2025-04-10T13:35:10.803-07:00"|^|"2025-04-01-07:00"|^|"SI-1139124"|^|"IN00316453"|^|"2025-03-13-07:00"|^|"a Custom Firmware from International Barcode that will allow their custom Student ID entries to be padded to a specific length, allowing all student ID’s to be the same length when read into Genetec."|^|""|^|"Software"|^|"8130.48"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"8130.48"|^|"Paid"
"SU-1001101"|^|"Net 30"|^|"United States of America"|^|"CT"|^|"Hartford"|^|"06103"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498525"|^|"2025-03-26-07:00"|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"Administration"|^|"1115 Facilities Management"|^|"LAZ Karp Associates, LLC"|^|""|^|""|^|"Approved"|^|"Cameron Tidwell (108125)"|^|"2025-03-19T14:46:14.421-07:00"|^|"2025-04-01-07:00"|^|"SI-1139211"|^|"INV05365817"|^|"2025-04-01-07:00"|^|"04/01/2025 - 04/30/2025"|^|""|^|"Office Parking Fees"|^|"782.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"782.5"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498629"|^|"2025-04-16-07:00"|^|"0"|^|""|^|"PO-100035503 - Line 3"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Enterprise Systems (IT Operations)"|^|"CVE Technologies Group, Inc."|^|"PO-100035503"|^|"2025-03-03T11:00:38.546-08:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-04-10T11:22:50.040-07:00"|^|"2025-04-01-07:00"|^|"SI-1139250"|^|"52-105713"|^|"2025-03-17-07:00"|^|"NetApp Support"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"95786.59"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"328949.12"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498630"|^|"2025-04-16-07:00"|^|"1"|^|"Each"|^|"PO-100035503 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Enterprise Systems (IT Operations)"|^|"CVE Technologies Group, Inc."|^|"PO-100035503"|^|"2025-03-03T11:00:38.546-08:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-04-10T11:22:50.040-07:00"|^|"2025-04-01-07:00"|^|"SI-1139250"|^|"52-105713"|^|"2025-03-17-07:00"|^|"NetApp 20422045 A20 15.3TB SSDs Hardware and Software"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"228262.53"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"328949.12"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498631"|^|"2025-04-16-07:00"|^|"0"|^|""|^|"PO-100035503 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Enterprise Systems (IT Operations)"|^|"CVE Technologies Group, Inc."|^|"PO-100035503"|^|"2025-03-03T11:00:38.546-08:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-04-10T11:22:50.040-07:00"|^|"2025-04-01-07:00"|^|"SI-1139250"|^|"52-105713"|^|"2025-03-17-07:00"|^|"Freight"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"400"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"328949.12"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498632"|^|"2025-04-16-07:00"|^|"0"|^|""|^|"PO-100035503 - Line 4"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Enterprise Systems (IT Operations)"|^|"CVE Technologies Group, Inc."|^|"PO-100035503"|^|"2025-03-03T11:00:38.546-08:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-04-10T11:22:50.040-07:00"|^|"2025-04-01-07:00"|^|"SI-1139250"|^|"52-105713"|^|"2025-03-17-07:00"|^|"CVE NetApp Professional Services"|^|"Professional Services Hardware Installation"|^|"Data Center - Equipment (Servers, etc.)"|^|"4500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"328949.12"|^|"Paid"
"SU-1001073"|^|"Net 30"|^|"United States of America"|^|"CA"|^|"Pleasanton"|^|"94588"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-499069"|^|"2025-04-09-07:00"|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"Administration"|^|"1106 P&T Tech"|^|"Workday, Inc"|^|""|^|""|^|"Approved"|^|"Holly Alldredge (104730)"|^|"2025-04-02T12:10:40.756-07:00"|^|"2025-04-01-07:00"|^|"SI-1139396"|^|"WD-380239"|^|"2025-03-18-07:00"|^|"Workday Extend Model Components andOrchestrations for Developers"|^|""|^|"Training & Development"|^|"3200"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3200"|^|"Paid"
"SU-1009495"|^|""|^|"Puerto Rico"|^|""|^|"San Juan"|^|"00920-5122"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-501001"|^|"2025-03-27-07:00"|^|"0"|^|""|^|"PO-100035802 - Line 4"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Jose Antonio Jorge Pagan"|^|"PO-100035802"|^|"2025-03-19T14:59:50.493-07:00"|^|"Approved"|^|""|^|"2025-03-21T09:35:08.412-07:00"|^|"2025-04-03-07:00"|^|"SI-1139574"|^|"IT-D785-03042025-JJ"|^|"2025-04-03-07:00"|^|"INV# IT-D785-03042025-JJ; PJ00641 SME-IT-D785.1-Fact Check-1/17/25"|^|""|^|"Independent Contractor"|^|"487.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"487.5"|^|"Paid"
"SU-1000059"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Boston"|^|"02241"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-503171"|^|"2025-04-17-07:00"|^|"0"|^|""|^|"PO-100025629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1429 Engineering & Production - Admin"|^|"Apex Systems LLC"|^|"PO-100025629"|^|"2023-10-20T08:56:01.653-07:00"|^|"Approved"|^|""|^|"2025-04-11T11:28:19.061-07:00"|^|"2025-04-01-07:00"|^|"SI-1139688"|^|"0008408453"|^|"2025-03-21-07:00"|^|"Comer,Christopher Joseph"|^|"FY24"|^|"Temporary Staffing"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4600"|^|"Paid"
"SU-1000059"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Boston"|^|"02241"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-503178"|^|"2025-04-17-07:00"|^|"0"|^|""|^|"PO-100025629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1429 Engineering & Production - Admin"|^|"Apex Systems LLC"|^|"PO-100025629"|^|"2023-10-20T08:56:01.653-07:00"|^|"Approved"|^|""|^|"2025-04-11T11:29:08.786-07:00"|^|"2025-04-01-07:00"|^|"SI-1139692"|^|"0008407601"|^|"2025-03-21-07:00"|^|"Morris,Robert Andrew"|^|"FY24"|^|"Temporary Staffing"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4500"|^|"Paid"
"SU-1000059"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Boston"|^|"02241"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-503196"|^|"2025-04-17-07:00"|^|"0"|^|""|^|"PO-100025629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1429 Engineering & Production - Admin"|^|"Apex Systems LLC"|^|"PO-100025629"|^|"2023-10-20T08:56:01.653-07:00"|^|"Approved"|^|""|^|"2025-04-11T11:22:58.085-07:00"|^|"2025-04-01-07:00"|^|"SI-1139704"|^|"0008406406"|^|"2025-03-21-07:00"|^|"Moore,Kyle Spencer"|^|"FY24"|^|"Temporary Staffing"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3496"|^|"Paid"
"SU-1000059"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Boston"|^|"02241"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-503199"|^|"2025-04-17-07:00"|^|"0"|^|""|^|"PO-100025629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1429 Engineering & Production - Admin"|^|"Apex Systems LLC"|^|"PO-100025629"|^|"2023-10-20T08:56:01.653-07:00"|^|"Approved"|^|""|^|"2025-04-11T11:24:03.042-07:00"|^|"2025-04-01-07:00"|^|"SI-1139707"|^|"0008407872"|^|"2025-03-21-07:00"|^|"Frasco,Joseph Anthony"|^|"FY24"|^|"Temporary Staffing"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4400"|^|"Paid"
