Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1012488"|^|""|^|"United States of America"|^|"TX"|^|"Lubbock"|^|"79413"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479530"|^|"2025-01-23-08:00"|^|"0"|^|""|^|"PO-100034835 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"Sarah Vescovi"|^|"PO-100034835"|^|"2025-01-21T13:07:46.823-08:00"|^|"Approved"|^|""|^|"2025-01-23T10:26:14.388-08:00"|^|"2025-01-17-08:00"|^|"SI-1135025"|^|"TC-CCC-011725-SV"|^|"2025-01-17-08:00"|^|"INV# TC-CCC-011725-SV; PJ01247 SME-TC-D806.1-CCC-01/02/25"|^|""|^|"Independent Contractor"|^|"250"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"250"|^|"Paid"
"SU-1014282"|^|""|^|"United States of America"|^|"MS"|^|"Madison"|^|"39110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479531"|^|"2025-01-23-08:00"|^|"0"|^|""|^|"PO-100034837 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"William Brett Mayfield"|^|"PO-100034837"|^|"2025-01-21T13:07:46.823-08:00"|^|"Approved"|^|""|^|"2025-01-23T10:27:06.657-08:00"|^|"2025-01-17-08:00"|^|"SI-1135023"|^|"TC-CCC-011725-WM"|^|"2025-01-17-08:00"|^|"INV# TC-CCC-011725-WM; PJ01246 SME-TC-D835.1-CCC-01/02/25"|^|""|^|"Independent Contractor"|^|"300"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"300"|^|"Paid"
"SU-1003810"|^|""|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84126-0245"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479532"|^|"2025-01-23-08:00"|^|"0"|^|""|^|"PO-100030718 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Region & Audience Marketing"|^|"1334 Region and Audience Marketing"|^|"Bonneville International Corporation"|^|"PO-100030718"|^|"2024-08-05T09:26:33.984-07:00"|^|"Approved"|^|""|^|"2025-01-23T10:31:15.013-08:00"|^|"2025-01-01-08:00"|^|"SI-1135100"|^|"194880-3"|^|"2024-12-29-08:00"|^|"December 2024"|^|"please set up as a blanket PO"|^|"Brand Health"|^|"11600"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"11600"|^|"Paid"
"SU-1012636"|^|""|^|"United States of America"|^|"AZ"|^|"Phoenix"|^|"85054"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479541"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100032726 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1234 Enterprise Architecture"|^|"IMPACT Technology Recruiting Inc."|^|"PO-100032726"|^|"2024-10-14T10:25:39.270-07:00"|^|"Approved"|^|""|^|"2025-01-23T12:08:30.812-08:00"|^|"2025-01-17-08:00"|^|"SI-1135109"|^|"S-INV105122"|^|"2025-01-17-08:00"|^|"Sandeep Agarwal"|^|""|^|"Consulting Services"|^|"6000"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6000"|^|"Paid"
"SU-1012636"|^|""|^|"United States of America"|^|"AZ"|^|"Phoenix"|^|"85054"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479542"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100032726 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1234 Enterprise Architecture"|^|"IMPACT Technology Recruiting Inc."|^|"PO-100032726"|^|"2024-10-14T10:25:39.270-07:00"|^|"Approved"|^|""|^|"2025-01-23T12:09:06.362-08:00"|^|"2025-01-17-08:00"|^|"SI-1135108"|^|"S-INV105121"|^|"2025-01-17-08:00"|^|"Robert Lang"|^|""|^|"Consulting Services"|^|"4320"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4320"|^|"Paid"
"SU-1001846"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10173"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479544"|^|"2025-02-05-08:00"|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"Administration"|^|"1104 Benefits"|^|"National Financial Partners Corp."|^|""|^|""|^|"Approved"|^|"Bonnie Pattee (103047)"|^|"2025-01-29T14:51:09.263-08:00"|^|"2025-01-23-08:00"|^|"SI-1135111"|^|"7410"|^|"2025-01-23-08:00"|^|"AdministrationQ4 2024 457(f) PlanConsulting/Administration"|^|""|^|"Retirement Plan"|^|"2210"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2210"|^|"Paid"
"SU-1000001"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60654"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479555"|^|"2025-01-30-08:00"|^|"0"|^|""|^|"PO-100030051 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1302 General Marketing"|^|"12 Interactive LLC"|^|"PO-100030051"|^|"2024-07-02T13:19:45.733-07:00"|^|"Approved"|^|"Andrea Dent (169553)"|^|"2025-01-24T14:01:57.241-08:00"|^|"2025-01-01-08:00"|^|"SI-1135115"|^|"21696"|^|"2024-12-31-08:00"|^|"Affiliate Marketing Vendor"|^|""|^|"Conversion"|^|"6975"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6975"|^|"Paid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479556"|^|"2025-01-30-08:00"|^|"110"|^|"Each"|^|"PO-100034849 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1324 Regional Operations - Northwest"|^|"IC Security Printers Inc., MFG"|^|"PO-100034849"|^|"2025-01-22T11:28:10.326-08:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-01-30T11:32:43.528-08:00"|^|"2025-01-22-08:00"|^|"SI-1135116"|^|"1004633"|^|"2025-01-22-08:00"|^|"Pamphlets for Ismar for the CSSA conference in Portland. Paid via AP.

B2B BIFOLD BROCHURE
17 X 11 FLAT
4/4 DIGITAL
100 DULL COVER
HALF FOLD TO 8.5 X 11
BULK BOX
NEW ART"|^|"Pamphlets for Ismar for the CSSA conference in Portland. Paid via AP."|^|"Promotional Items"|^|"292.88"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"323.66"|^|"Paid"
"SU-1014427"|^|""|^|"United States of America"|^|"ID"|^|"Rigby"|^|"83442"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479557"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100034838 - Line 1"|^|""|^|"WGU Labs"|^|"WGULABS"|^|"Managed"|^|"Affiliates"|^|"1516 WGU Labs - Accelerator"|^|"Teton Media Management Group DBA MonkeyBiz Video Marketing"|^|"PO-100034838"|^|"2025-01-21T13:23:12.534-08:00"|^|"Approved"|^|""|^|"2025-01-23T14:52:34.020-08:00"|^|"2025-01-17-08:00"|^|"SI-1135117"|^|"1"|^|"2025-01-17-08:00"|^|"MonkeyBiz Invoice #1for WGU Labs Podcast"|^|"MonkeyBiz Invoice #1for WGU Labs Podcast"|^|"Marketing Services"|^|"6500.67"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6500.67"|^|"Paid"
"SU-1014455"|^|""|^|"United States of America"|^|"MA"|^|"Boston"|^|"02110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479560"|^|"2025-01-30-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"All Cost Centers"|^|"9002 Revenues - Leavitt School of Health"|^|"Social Finance, Inc."|^|""|^|""|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-01-24T13:50:55.113-08:00"|^|"2025-01-23-08:00"|^|"SI-1135119"|^|"0012325FINAID1"|^|"2025-01-23-08:00"|^|"College of Health"|^|""|^|"RNEW Refund"|^|"3277"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3277"|^|"Paid"
"SU-1012276"|^|""|^|"United States of America"|^|"MA"|^|"Boston"|^|"02114"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479565"|^|"2025-01-30-08:00"|^|"0"|^|""|^|"PO-100031518 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Student Support Services and Operations"|^|"1335 WGU Commencements"|^|"Delaware North Companies, Inc.- Boston"|^|"PO-100031518"|^|"2024-09-04T12:26:23.217-07:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-01-24T08:45:09.080-08:00"|^|"2025-01-31-08:00"|^|"SI-1135120"|^|"25-00001EFM"|^|"2025-01-31-08:00"|^|"2025 Commencement in Boston Venue Rental Fees"|^|"Rental fees plus 30% for incidentals"|^|"Meeting Room Fees"|^|"200000"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"200000"|^|"Paid"
"SU-1000550"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60693-0622"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479566"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100034854 - Line 1"|^|""|^|"WGU Labs"|^|"WGULABS"|^|"Managed"|^|"Affiliates"|^|"1526 WGU Labs - Comms"|^|"Linkedin Corporation"|^|"PO-100034854"|^|"2025-01-22T14:04:20.114-08:00"|^|"Approved"|^|""|^|"2025-01-23T14:48:49.628-08:00"|^|"2025-01-07-08:00"|^|"SI-1135114"|^|"10112596340"|^|"2025-01-07-08:00"|^|"LinkedIn Marketing Ads"|^|"LinkedIn Marketing Ads"|^|"Marketing Services"|^|"4756.1"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4756.1"|^|"Paid"
"SU-1000425"|^|"Net 30"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84125-0175"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479567"|^|"2025-01-30-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Regions & Strategic Partnerships"|^|"1324 Regional Operations - Northwest"|^|"IC Security Printers Inc., MFG"|^|"PO-100034849"|^|""|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-01-30T11:32:43.528-08:00"|^|"2025-01-22-08:00"|^|"SI-1135116"|^|"1004633"|^|"2025-01-22-08:00"|^|"Freight"|^|""|^|"Freight Carrier Shipping"|^|"30.78"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"323.66"|^|"Paid"
"SU-1001095"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60675-1515"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479569"|^|"2025-02-05-08:00"|^|"1"|^|"Each"|^|"PO-100034872 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Student Support Services and Operations"|^|"1221 Enterprise Systems  (Site Support)"|^|"CDW LLC"|^|"PO-100034872"|^|"2025-01-23T13:30:17.902-08:00"|^|"Approved"|^|""|^|"2025-01-23T15:52:17.202-08:00"|^|"2025-01-23-08:00"|^|"SI-1135123"|^|"AC4XW2Y"|^|"2025-01-23-08:00"|^|"Acer Vero V277U Ebmiipx   V7 Series   LED monitor   27    HDR"|^|""|^|"Computer Peripherals (keyboards, monitors, headsets,  etc)"|^|"176.09"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"176.09"|^|"Paid"
"SU-1001095"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60675-1515"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-479570"|^|"2025-02-05-08:00"|^|"1"|^|"Each"|^|"PO-100034872 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Student Support Services and Operations"|^|"1221 Enterprise Systems  (Site Support)"|^|"CDW LLC"|^|"PO-100034872"|^|"2025-01-23T13:30:17.902-08:00"|^|"Approved"|^|""|^|"2025-01-23T15:52:24.779-08:00"|^|"2025-01-23-08:00"|^|"SI-1135124"|^|"AC4XW3D"|^|"2025-01-23-08:00"|^|"Acer Vero V277U Ebmiipx   V7 Series   LED monitor   27    HDR"|^|""|^|"Computer Peripherals (keyboards, monitors, headsets,  etc)"|^|"176.09"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"176.09"|^|"Paid"
