Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1001832"|^|""|^|"United States of America"|^|"NJ"|^|"Pennsauken"|^|"08110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-437465"|^|"2025-01-30-08:00"|^|"1"|^|"Box"|^|"PO-100033149 - Line 7"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1421 Prelicensure"|^|"Legend Services, Inc."|^|"PO-100033149"|^|"2024-10-24T12:45:16.341-07:00"|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-01-24T08:21:36.121-08:00"|^|"2025-01-01-08:00"|^|"SI-1128351"|^|"139850"|^|"2024-11-07-08:00"|^|"10ml Saline Flush Syringe (bx/30)	C $13.69"|^|""|^|"Nursing Materials"|^|"13.69"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"559.98"|^|"Paid"
"SU-1001832"|^|""|^|"United States of America"|^|"NJ"|^|"Pennsauken"|^|"08110"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-437478"|^|"2025-01-30-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1421 Prelicensure"|^|"Legend Services, Inc."|^|"PO-100033149"|^|""|^|"Approved"|^|"Jamie Triplett (101956)"|^|"2025-01-24T08:21:36.121-08:00"|^|"2025-01-01-08:00"|^|"SI-1128351"|^|"139850"|^|"2024-11-07-08:00"|^|"Freight"|^|""|^|"Freight Carrier Shipping"|^|"84.7"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"559.98"|^|"Paid"
"SU-1001378"|^|"Net 30"|^|"United States of America"|^|"FL"|^|"Gainesville"|^|"32607"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-437630"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100030740 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"EdutainmentLIVE, LLC"|^|"PO-100030740"|^|"2024-08-06T10:01:25.355-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-01-15T07:22:09.990-08:00"|^|"2025-01-01-08:00"|^|"SI-1128200"|^|"INV-60523"|^|"2024-11-08-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"950"|^|"Paid"
"SU-1009523"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60678-1352"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-438873"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100028643 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"DG Investment Intermediate Holdings 2, Inc"|^|"PO-100028643"|^|"2024-05-01T17:32:29.819-07:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-01-24T09:43:36.939-08:00"|^|"2025-01-01-08:00"|^|"SI-1128771"|^|"399997"|^|"2024-11-14-08:00"|^|"Contingency"|^|""|^|"Security Equipment (cameras, readers, cards, etc)"|^|"18675.31"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"36211.49"|^|"Paid"
"SU-1009523"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60678-1352"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-438874"|^|"2025-01-24-08:00"|^|"0"|^|""|^|"PO-100028643 - Line 3"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"DG Investment Intermediate Holdings 2, Inc"|^|"PO-100028643"|^|"2024-05-01T17:32:29.819-07:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-01-24T09:43:36.939-08:00"|^|"2025-01-01-08:00"|^|"SI-1128771"|^|"399997"|^|"2024-11-14-08:00"|^|"Labor for Install"|^|""|^|"Security Equipment (cameras, readers, cards, etc)"|^|"17536.18"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"36211.49"|^|"Paid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-439210"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-01-15T07:21:43.235-08:00"|^|"2025-01-01-08:00"|^|"SI-1128759"|^|"56638"|^|"2024-11-13-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"22600"|^|"Paid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-439210"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-01-15T07:21:43.235-08:00"|^|"2025-01-01-08:00"|^|"SI-1128759"|^|"56638"|^|"2024-11-13-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"22600"|^|"Paid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-439212"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-01-15T07:22:00.765-08:00"|^|"2025-01-01-08:00"|^|"SI-1128743"|^|"56636"|^|"2024-11-13-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"36500"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"36500"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"36500"|^|"Paid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-439212"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-01-15T07:22:00.765-08:00"|^|"2025-01-01-08:00"|^|"SI-1128743"|^|"56636"|^|"2024-11-13-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"36500"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"36500"|^|"Paid"
"SU-1009523"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60678-1352"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-441815"|^|"2025-02-05-08:00"|^|"1"|^|"Each"|^|"PO-100033182 - Line 23"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"DG Investment Intermediate Holdings 2, Inc"|^|"PO-100033182"|^|"2024-10-25T14:48:53.488-07:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-02-03T13:22:19.977-08:00"|^|"2025-01-01-08:00"|^|"SI-1129445"|^|"IN00269189"|^|"2024-11-22-08:00"|^|"Gunnebo single lane dual-pedestal SpeedStile turnstile w/ full height barrier, flush-mount cardin/ card-out w/ QR reader prep."|^|""|^|"Security Equipment (cameras, readers, cards, etc)"|^|"74666.66"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"107285.65"|^|"Paid"
"SU-1009523"|^|""|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60678-1352"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-441829"|^|"2025-02-05-08:00"|^|"0"|^|""|^|"PO-100033182 - Line 46"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"DG Investment Intermediate Holdings 2, Inc"|^|"PO-100033182"|^|"2024-10-25T14:48:53.488-07:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-02-03T13:22:19.977-08:00"|^|"2025-01-01-08:00"|^|"SI-1129445"|^|"IN00269189"|^|"2024-11-22-08:00"|^|"Installation Labor Cost"|^|""|^|"Security Equipment (cameras, readers, cards, etc)"|^|"32618.99"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"107285.65"|^|"Paid"
"SU-1014173"|^|""|^|"United States of America"|^|"TN"|^|"Quebeck"|^|"38579"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-442350"|^|"2025-01-06-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"William Larry Thompson"|^|""|^|""|^|"Approved"|^|""|^|"2025-01-06T11:41:05.810-08:00"|^|"2025-01-01-08:00"|^|"SI-1129544"|^|"FINGERPRINT"|^|"2024-11-25-08:00"|^|"Reimbursement for fingerprinting - Clinical Supervisor Teacher's Field"|^|""|^|"Demo Teaching Fees & Expenses"|^|"10"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"10"|^|"Paid"
"SU-1014295"|^|""|^|"United States of America"|^|"SC"|^|"Moncks Corner"|^|"29461"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-442352"|^|"2025-01-23-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"Naarah Jedidah Bryant"|^|""|^|""|^|"Approved"|^|""|^|"2025-01-21T13:51:37.517-08:00"|^|"2025-01-01-08:00"|^|"SI-1129546"|^|"FINGERPRINT"|^|"2024-11-21-08:00"|^|"Reimbursement for fingerprinting - Clinical Supervisor Teacher's Field Placement"|^|""|^|"Demo Teaching Fees & Expenses"|^|"10"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"10"|^|"Paid"
"SU-1014007"|^|""|^|"United States of America"|^|"CA"|^|"Murrieta"|^|"92563"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443033"|^|"2025-01-06-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"Heather Lyn Grajeda"|^|""|^|""|^|"Approved"|^|""|^|"2025-01-06T11:44:57.917-08:00"|^|"2025-01-01-08:00"|^|"SI-1129742"|^|"FINGERPRINT"|^|"2024-11-26-08:00"|^|"Reimbursement for fingerprinting – Clinical Supervisor Teacher’s Field  Placement"|^|""|^|"Demo Teaching Fees & Expenses"|^|"66.06"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"66.06"|^|"Paid"
"SU-1000842"|^|"Immediate"|^|"United States of America"|^|"UT"|^|"Woods Cross"|^|"84087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443103"|^|"2025-01-29-08:00"|^|"1"|^|""|^|""|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Unmanaged"|^|"Administration"|^|"1115 Facilities Management"|^|"Single Source Business Products, Inc"|^|""|^|""|^|"Approved"|^|"Cameron Tidwell (108125)"|^|"2025-01-27T08:45:41.556-08:00"|^|"2025-01-01-08:00"|^|"SI-1129769"|^|"21613"|^|"2024-11-27-08:00"|^|"Misc hours Lucio, Elena, DeOrr"|^|""|^|"Office Supplies"|^|"9858.75"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"9858.75"|^|"Paid"
"SU-1009305"|^|""|^|"United States of America"|^|"UT"|^|"Murray"|^|"84107"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443247"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100021154 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Miranda Christensen"|^|"PO-100021154"|^|"2023-04-26T07:07:48.234-07:00"|^|"Approved"|^|""|^|"2025-01-15T12:44:53.385-08:00"|^|"2025-01-01-08:00"|^|"SI-1129824"|^|"WGU-012"|^|"2024-11-29-08:00"|^|"The Blue Pen March 2023 SOW (6 months)"|^|""|^|"Program / Course Development Services"|^|"10723"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"362.5"|^|"0"|^|"0"|^|"0"|^|"Business Unit: School of Education"|^|"10723"|^|"Paid"
"SU-1009305"|^|""|^|"United States of America"|^|"UT"|^|"Murray"|^|"84107"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443247"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100021154 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Miranda Christensen"|^|"PO-100021154"|^|"2023-04-26T07:07:48.234-07:00"|^|"Approved"|^|""|^|"2025-01-15T12:44:53.385-08:00"|^|"2025-01-01-08:00"|^|"SI-1129824"|^|"WGU-012"|^|"2024-11-29-08:00"|^|"The Blue Pen March 2023 SOW (6 months)"|^|""|^|"Program / Course Development Services"|^|"10723"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"4829.5"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1417 Program Development - General Ed"|^|"10723"|^|"Paid"
"SU-1009305"|^|""|^|"United States of America"|^|"UT"|^|"Murray"|^|"84107"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443247"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100021154 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Miranda Christensen"|^|"PO-100021154"|^|"2023-04-26T07:07:48.234-07:00"|^|"Approved"|^|""|^|"2025-01-15T12:44:53.385-08:00"|^|"2025-01-01-08:00"|^|"SI-1129824"|^|"WGU-012"|^|"2024-11-29-08:00"|^|"The Blue Pen March 2023 SOW (6 months)"|^|""|^|"Program / Course Development Services"|^|"10723"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"5381.5"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1419 Program Development - School of Technology"|^|"10723"|^|"Paid"
"SU-1009305"|^|""|^|"United States of America"|^|"UT"|^|"Murray"|^|"84107"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-443247"|^|"2025-01-16-08:00"|^|"0"|^|""|^|"PO-100021154 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Miranda Christensen"|^|"PO-100021154"|^|"2023-04-26T07:07:48.234-07:00"|^|"Approved"|^|""|^|"2025-01-15T12:44:53.385-08:00"|^|"2025-01-01-08:00"|^|"SI-1129824"|^|"WGU-012"|^|"2024-11-29-08:00"|^|"The Blue Pen March 2023 SOW (6 months)"|^|""|^|"Program / Course Development Services"|^|"10723"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"149.5"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"10723"|^|"Paid"
