Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498803"|^|"2025-05-29-07:00"|^|"2"|^|"Each"|^|"PO-100035714 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"PELICAN #1660 CASE w/FOAM INSERT (BLACK)/REG"|^|""Unit of Measure" isn't clear in this case, so wasn't sure what to put there."|^|"Audio / Visual Equipment"|^|"754.22"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498804"|^|"2025-05-29-07:00"|^|"2"|^|"Each"|^|"PO-100035714 - Line 12"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"APUTURE LIGHT DOME III/REG"|^|""|^|"Audio / Visual Equipment"|^|"318"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498806"|^|"2025-05-29-07:00"|^|"1"|^|"Each"|^|"PO-100035714 - Line 11"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"APUTURE LANTERN 360-DEGR SOFTBOX/REG"|^|""|^|"Audio / Visual Equipment"|^|"74"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498807"|^|"2025-05-29-07:00"|^|"3"|^|"Each"|^|"PO-100035714 - Line 10"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"ZHIYUN MOLUS G300 LED MONOLIGHT/REG"|^|""|^|"Audio / Visual Equipment"|^|"1358.52"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498808"|^|"2025-05-29-07:00"|^|"4"|^|"Each"|^|"PO-100035714 - Line 19"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"PELICAN PC1506TSA LOCK/REG"|^|""|^|"Audio / Visual Equipment"|^|"53.76"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498809"|^|"2025-05-29-07:00"|^|"1"|^|"Each"|^|"PO-100035714 - Line 9"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"AMARAN 300C DEEP GRAY/REG"|^|""|^|"Audio / Visual Equipment"|^|"412"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498810"|^|"2025-05-29-07:00"|^|"3"|^|"Each"|^|"PO-100035714 - Line 18"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"IMPACT KCP200 2.5" GRIP HEAD (CHROME)/REG"|^|""|^|"Audio / Visual Equipment"|^|"60"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498811"|^|"2025-05-29-07:00"|^|"1"|^|"Each"|^|"PO-100035714 - Line 8"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"SONY FE 35mm f/1.4 GM LENS/REG"|^|""|^|"Audio / Visual Equipment"|^|"1158.2"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1002420"|^|""|^|"United States of America"|^|"NY"|^|"New York"|^|"10087"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-498812"|^|"2025-05-29-07:00"|^|"2"|^|"Each"|^|"PO-100035714 - Line 6"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1333 Marketing Creative"|^|"B&H Foto & Electronics Corp"|^|"PO-100035714"|^|"2025-03-13T12:38:20.955-07:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-05-27T07:44:51.591-07:00"|^|"2025-05-01-07:00"|^|"SI-1139296"|^|"232574083"|^|"2025-03-17-07:00"|^|"ATOMOS NINJA ULTRA 5" MONITOR/RECORDER/REG"|^|""|^|"Audio / Visual Equipment"|^|"1118"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"19078.57"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500153"|^|"2025-05-21-07:00"|^|"0"|^|""|^|"PO-100034552 - Line 213"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"Freight/White Glove Delivery/Installation"|^|""|^|"Freight Carrier Shipping"|^|"2434.22"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500260"|^|"2025-05-21-07:00"|^|"1"|^|"Each"|^|"PO-100034552 - Line 197"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"CENTRIFUGES: 614B FIXED-ANGLE SINGLE-SPEED LAB CENTRIFUGE, 6-PLACE, 75 TO 125MM TUBES"|^|""|^|"Lab Equipment"|^|"382.91"|^|"28.12"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500261"|^|"2025-05-21-07:00"|^|"1"|^|"Each"|^|"PO-100034552 - Line 196"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"STERILIZERS: RITTER M11 STEAM STERILIZER, 115V"|^|""|^|"Lab Equipment"|^|"7348.4"|^|"539.65"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500262"|^|"2025-05-21-07:00"|^|"4"|^|"Each"|^|"PO-100034552 - Line 195"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"EXAM CHAIRS: RITTER 224 EXAM CHAIR BASE"|^|""|^|"Lab Equipment"|^|"20444.44"|^|"1501.41"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500263"|^|"2025-05-21-07:00"|^|"4"|^|"Each"|^|"PO-100034552 - Line 194"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"EXAM CHAIRS: RITTER 224/225 EXAM CHAIR UPHOLSTERY TOP, 28", SEAMLESS, RESTFUL PATH"|^|""|^|"Lab Equipment"|^|"3047.84"|^|"223.83"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500265"|^|"2025-05-21-07:00"|^|"1"|^|"Each"|^|"PO-100034552 - Line 192"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"BASSINETS: STAINLESS STEEL BASSINET WITH SIDE DRAWER"|^|""|^|"Lab Equipment"|^|"968.54"|^|"71.13"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500266"|^|"2025-05-21-07:00"|^|"1"|^|"Each"|^|"PO-100034552 - Line 191"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"PADS, BASSINET: BASSINET PAD, 12.5" X 26.5" X 1""|^|""|^|"Lab Equipment"|^|"51.78"|^|"3.8"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500267"|^|"2025-05-21-07:00"|^|"1"|^|"Each"|^|"PO-100034552 - Line 190"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"BASKETS, BASSINET: BASSINET BASKET, 30.25" X 16" X 9.5""|^|""|^|"Lab Equipment"|^|"180.02"|^|"13.22"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
"SU-1000584"|^|"Net 30"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75312-1080"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-500272"|^|"2025-05-21-07:00"|^|"2"|^|"Each"|^|"PO-100034552 - Line 185"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1115 Facilities Management"|^|"Medline Industries, Inc."|^|"PO-100034552"|^|"2025-01-02T21:37:23.737-08:00"|^|"Approved"|^|"Benjamin Shaw (430683)"|^|"2025-05-16T14:17:54.293-07:00"|^|"2025-05-01-07:00"|^|"SI-1139563"|^|"2362526878"|^|"2025-03-20-07:00"|^|"CARTS: STANDARD WIDTH, MEDIUM HEIGHT, LIGHT GRAY STEEL CART, 3-6-6-9 DRAWERS"|^|""|^|"Lab Equipment"|^|"1792.48"|^|"131.64"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55629.91"|^|"Paid"
